day,month,year,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),S0wfall (cm),Seasons,1,Functioning Day,Rented Bike Count
5,10,2018,4,17.7,57,1.3,2000,9,0,0,0,1,0,1,221
5,10,2018,5,17.6,57,1.1,2000,8.9,0,0,0,1,0,1,223
5,10,2018,6,17.7,55,1.5,2000,8.5,0,0,0,1,0,1,531
5,10,2018,7,17.7,56,1.3,2000,8.8,0,0,0,1,0,1,282
5,10,2018,8,16.9,72,1.3,2000,11.8,0.04,0.3,0,1,0,1,208
5,10,2018,9,16.3,85,1.8,942,13.7,0.13,1.2,0,1,0,1,47
5,10,2018,10,15.8,89,1.8,742,13.9,0.18,1.5,0,1,0,1,33
5,10,2018,11,16.1,89,2.4,1112,14.2,0.4,1.5,0,1,0,1,29
5,10,2018,12,16.6,90,1.7,518,14.9,0.51,2,0,1,0,1,23
5,10,2018,13,16.9,95,1.6,325,16,0.48,4,0,1,0,1,22
5,10,2018,14,17.2,95,1.6,553,16.3,0.48,2.5,0,1,0,1,17
5,10,2018,15,17.2,96,0.6,213,16.5,0.26,4,0,1,0,1,8
5,10,2018,16,17.1,97,1.7,382,16.6,0.15,6,0,1,0,1,28
5,10,2018,17,16.9,97,2.1,728,16.4,0.08,5.5,0,1,0,1,66
5,10,2018,18,16.7,96,1.6,1461,16,0.03,1,0,1,0,1,74
5,10,2018,19,16.6,96,2.4,1072,15.9,0,1.5,0,1,0,1,55
5,10,2018,20,16.5,96,2.7,1047,15.8,0,1,0,1,0,1,44
5,10,2018,21,16.5,96,2.2,963,15.8,0,1.5,0,1,0,1,32
5,10,2018,22,16.2,92,2.6,1771,14.8,0,1.5,0,1,0,1,23
5,10,2018,23,16.3,91,1.8,1811,14.8,0,0.5,0,1,0,1,4
6,10,2018,0,16.4,94,1.8,1744,15.4,0,1,0,1,0,0,0
6,10,2018,1,16.7,89,2.4,1814,14.8,0,1,0,1,0,0,0
6,10,2018,2,16.9,88,2.5,2000,14.8,0,1.5,0,1,0,0,0
6,10,2018,3,16.8,90,3.3,1601,15.1,0,2,0,1,0,0,0
6,10,2018,4,16.9,89,2.7,1577,15,0,2.5,0,1,0,0,0
6,10,2018,5,16.7,93,2.8,360,15.5,0,4.5,0,1,0,0,0
6,10,2018,6,16.5,96,2.3,417,15.8,0,8.5,0,1,0,0,0
6,10,2018,7,16.5,97,2.3,364,16,0,9.5,0,1,0,1,5
6,10,2018,8,16.6,97,2,457,16.1,0.01,9,0,1,0,1,6
6,10,2018,9,16.7,97,2.9,550,16.2,0.05,6,0,1,0,1,5
6,10,2018,10,17,97,1.5,676,16.5,0.15,6,0,1,0,1,2
6,10,2018,11,17.5,95,2,1214,16.6,0.35,3.5,0,1,0,1,20
6,10,2018,12,18,92,2.9,1999,16.6,0.45,1,0,1,0,1,130
6,10,2018,13,17.7,89,5,2000,15.8,0.62,0.5,0,1,0,1,529
6,10,2018,14,19.3,79,3.6,2000,15.5,1.36,0,0,1,0,1,941
6,10,2018,15,21,67,4.1,2000,14.6,2.05,0,0,1,0,1,1236
6,10,2018,16,21.5,62,3.4,2000,13.9,1.26,0,0,1,0,1,1601
6,10,2018,17,21.1,64,1.2,2000,14,0.4,0,0,1,0,1,1870
6,10,2018,18,20.5,66,1.2,2000,13.9,0.16,0,0,1,0,1,2012
6,10,2018,19,19.7,72,0.6,2000,14.5,0,0,0,1,0,1,1761
6,10,2018,20,19.4,67,0.8,2000,13.1,0,0,0,1,0,1,1567
6,10,2018,21,18.5,78,0.1,2000,14.5,0,0,0,1,0,1,1731
6,10,2018,22,17.7,78,0.3,2000,13.8,0,0,0,1,0,1,1459
6,10,2018,23,16.9,84,0.9,2000,14.1,0,0,0,1,0,1,1162
7,10,2018,0,16.3,86,0.3,2000,13.9,0,0,0,1,0,1,1049
7,10,2018,1,16,88,1.2,2000,14,0,0,0,1,0,1,768
7,10,2018,2,15.7,88,0.4,2000,13.7,0,0,0,1,0,1,538
7,10,2018,3,15.5,88,1.7,1998,13.5,0,0,0,1,0,1,372
7,10,2018,4,15.1,90,1.2,850,13.4,0,0,0,1,0,1,255
7,10,2018,5,15.1,89,1.1,1615,13.2,0,0,0,1,0,1,146
7,10,2018,6,14.8,89,0.2,1490,12.9,0,0,0,1,0,1,189
7,10,2018,7,14.3,89,0.6,1165,12.5,0.03,0,0,1,0,1,345
7,10,2018,8,14.6,71,1,1896,9.3,0.43,0,0,1,0,1,589
7,10,2018,9,16.2,60,1.9,1899,8.4,1.16,0,0,1,0,1,753
7,10,2018,10,18.1,56,2.6,1720,9.1,1.79,0,0,1,0,1,932
7,10,2018,11,19.1,56,2.4,1802,10.1,2.15,0,0,1,0,1,1188
7,10,2018,12,19.8,46,2.5,1837,7.8,2.3,0,0,1,0,1,1516
7,10,2018,13,20.1,41,3,1963,6.4,2.34,0,0,1,0,1,1714
7,10,2018,14,20.2,42,2.8,1832,6.8,1.87,0,0,1,0,1,1987
7,10,2018,15,20.4,36,2.8,2000,4.8,1.56,0,0,1,0,1,2167
7,10,2018,16,20.7,34,2,2000,4.2,1.23,0,0,1,0,1,2270
7,10,2018,17,19.4,32,3.2,2000,2.2,0.63,0,0,1,0,1,2255
7,10,2018,18,17.9,29,2.8,2000,-0.4,0.16,0,0,1,0,1,2069
7,10,2018,19,16.6,36,1.4,2000,1.4,0,0,0,1,0,1,1608
7,10,2018,20,15.5,37,1.9,2000,0.8,0,0,0,1,0,1,1519
7,10,2018,21,14.4,36,1,2000,-0.5,0,0,0,1,0,1,1385
7,10,2018,22,13.6,38,1.5,2000,-0.4,0,0,0,1,0,1,1160
7,10,2018,23,12.9,38,1.5,2000,-1.1,0,0,0,1,0,1,840
8,10,2018,0,12.3,44,0.8,2000,0.3,0,0,0,1,0,1,711
8,10,2018,1,11.7,52,1.1,2000,2.1,0,0,0,1,0,1,390
8,10,2018,2,11.1,56,1.4,2000,2.6,0,0,0,1,0,1,265
8,10,2018,3,10.8,59,0.5,2000,3,0,0,0,1,0,1,192
8,10,2018,4,10.4,61,0.6,2000,3.1,0,0,0,1,0,1,123
8,10,2018,5,9.8,63,0.5,2000,3,0,0,0,1,0,1,215
8,10,2018,6,9.5,68,0.9,2000,3.8,0,0,0,1,0,1,503
8,10,2018,7,9.2,72,1,2000,4.4,0.01,0,0,1,0,1,1206
8,10,2018,8,9.9,66,1.2,2000,3.8,0.35,0,0,1,0,1,2005
8,10,2018,9,12.2,51,0.7,1918,2.3,1.02,0,0,1,0,1,1166
8,10,2018,10,15,44,0.5,1839,2.8,1.48,0,0,1,0,1,943
8,10,2018,11,17.9,39,1.3,1873,3.7,2.06,0,0,1,0,1,1117
8,10,2018,12,19.2,31,0.5,1994,1.6,2.4,0,0,1,0,1,1238
8,10,2018,13,20.2,28,1.3,2000,1,2.25,0,0,1,0,1,1303
8,10,2018,14,20.2,24,1.5,2000,-1,1.8,0,0,1,0,1,1358
8,10,2018,15,20.6,26,1.2,2000,0.4,1.76,0,0,1,0,1,1502
8,10,2018,16,20.3,25,1.8,2000,-0.3,1.15,0,0,1,0,1,1603
8,10,2018,17,20,28,0.7,2000,0.9,0.79,0,0,1,0,1,2127
8,10,2018,18,18.1,39,1,2000,3.9,0.21,0,0,1,0,1,2787
8,10,2018,19,16.4,42,1.8,2000,3.4,0,0,0,1,0,1,2150
8,10,2018,20,15.5,45,2.2,2000,3.6,0,0,0,1,0,1,1838
8,10,2018,21,15.1,48,2.6,2000,4.1,0,0,0,1,0,1,1788
8,10,2018,22,14.4,49,1.1,2000,3.8,0,0,0,1,0,1,1636
8,10,2018,23,13.5,55,0.5,2000,4.6,0,0,0,1,0,1,1196
9,10,2018,0,12.6,54,0.2,2000,3.5,0,0,0,1,1,0,0
9,10,2018,1,12,58,0.7,2000,3.9,0,0,0,1,1,0,0
9,10,2018,2,11.4,65,1.1,2000,5,0,0,0,1,1,0,0
9,10,2018,3,11,66,0.9,2000,4.8,0,0,0,1,1,0,0
9,10,2018,4,11,63,0.8,2000,4.2,0,0,0,1,1,0,0
9,10,2018,5,10.8,64,0.8,2000,4.2,0,0,0,1,1,0,0
9,10,2018,6,10.8,69,0.8,2000,5.3,0,0,0,1,1,0,0
9,10,2018,7,10.9,70,0.7,2000,5.6,0,0,0,1,1,0,0
9,10,2018,8,11.4,66,0.8,1991,5.2,0.18,0,0,1,1,0,0
9,10,2018,9,12.8,57,1.2,1838,4.4,0.55,0,0,1,1,0,0
9,10,2018,10,14.8,51,1,1998,4.7,1.07,0,0,1,1,0,0
9,10,2018,11,16.4,45,0.7,2000,4.4,1.22,0,0,1,1,0,0
9,10,2018,12,18.3,40,0.6,1995,4.4,1.82,0,0,1,1,0,0
9,10,2018,13,19.2,39,1,2000,4.8,1.66,0,0,1,1,0,0
9,10,2018,14,18.8,39,1.6,2000,4.5,0.67,0,0,1,1,0,0
9,10,2018,15,18.3,40,1.2,2000,4.4,0.33,0,0,1,1,0,0
9,10,2018,16,19,39,1.4,2000,4.7,0.89,0,0,1,1,0,0
9,10,2018,17,18.4,39,2.1,2000,4.1,0.45,0,0,1,1,0,0
9,10,2018,18,17.7,43,1.5,2000,4.9,0.05,0,0,1,1,0,0
9,10,2018,19,17.3,47,2.2,2000,5.8,0,0,0,1,1,0,0
9,10,2018,20,17,49,1.4,2000,6.1,0,0,0,1,1,0,0
9,10,2018,21,16.8,52,1.6,2000,6.8,0,0,0,1,1,0,0
9,10,2018,22,16.7,55,1.9,2000,7.6,0,0,0,1,1,0,0
9,10,2018,23,16.6,53,1.1,2000,6.9,0,0,0,1,1,0,0
10,10,2018,0,16.6,53,0.9,2000,6.9,0,0,0,1,0,1,643
10,10,2018,1,16.6,57,1.5,2000,8,0,0,0,1,0,1,144
10,10,2018,2,14.4,91,0.4,402,12.9,0,4.5,0,1,0,1,55
10,10,2018,3,14.3,95,1,967,13.5,0,2.5,0,1,0,1,90
10,10,2018,4,14.3,92,2,714,13,0,0,0,1,0,1,82
10,10,2018,5,13.6,89,2.7,990,11.8,0,0,0,1,0,1,152
10,10,2018,6,12.6,86,1.9,1430,10.3,0,0,0,1,0,1,441
10,10,2018,7,12.3,84,3.2,1220,9.6,0,0,0,1,0,1,1220
10,10,2018,8,11.8,80,3.7,1518,8.4,0.16,0,0,1,0,1,2082
10,10,2018,9,12,72,3.3,1650,7,0.68,0,0,1,0,1,1097
10,10,2018,10,12,61,4.1,1981,4.6,0.86,0,0,1,0,1,792
10,10,2018,11,12.7,50,3.3,1999,2.5,1.61,0,0,1,0,1,914
10,10,2018,12,13.7,43,3.4,1980,1.3,1.65,0,0,1,0,1,1006
10,10,2018,13,14.3,43,3.6,1995,1.8,1.86,0,0,1,0,1,1015
10,10,2018,14,14,43,2.8,2000,1.5,1.13,0,0,1,0,1,1041
10,10,2018,15,13.7,44,3.9,2000,1.6,0.83,0,0,1,0,1,1171
10,10,2018,16,13.8,43,3.7,2000,1.4,0.74,0,0,1,0,1,1363
10,10,2018,17,13.1,45,3.1,2000,1.4,0.62,0,0,1,0,1,1775
10,10,2018,18,12.2,45,3.1,2000,0.5,0.16,0,0,1,0,1,2514
10,10,2018,19,11.3,50,1.1,2000,1.2,0,0,0,1,0,1,1723
10,10,2018,20,10.6,48,2,2000,0,0,0,0,1,0,1,1489
10,10,2018,21,9.9,50,1.2,2000,0,0,0,0,1,0,1,1445
10,10,2018,22,9.2,55,0.9,2000,0.6,0,0,0,1,0,1,1255
10,10,2018,23,8.5,52,0.6,2000,-0.8,0,0,0,1,0,1,901
11,10,2018,0,7.9,53,0.9,2000,-1.1,0,0,0,1,0,1,707
11,10,2018,1,7.3,59,0.1,2000,-0.1,0,0,0,1,0,1,541
11,10,2018,2,7.1,64,0.9,2000,0.7,0,0,0,1,0,1,341
11,10,2018,3,6.7,71,1,2000,1.8,0,0,0,1,0,1,218
11,10,2018,4,6.6,69,0.9,2000,1.3,0,0,0,1,0,1,145
11,10,2018,5,6.6,73,1.1,2000,2,0,0,0,1,0,1,197
11,10,2018,6,6.6,65,1.6,2000,0.4,0,0,0,1,0,1,518
11,10,2018,7,6.3,65,1,2000,0.1,0.01,0,0,1,0,1,1233
11,10,2018,8,7,56,3.1,1971,-1.1,0.44,0,0,1,0,1,2000
11,10,2018,9,8.4,49,2.6,2000,-1.7,1.17,0,0,1,0,1,1070
11,10,2018,10,10.2,44,2.3,1986,-1.5,1.8,0,0,1,0,1,792
11,10,2018,11,11.7,36,4.3,2000,-2.9,2.28,0,0,1,0,1,926
11,10,2018,12,13.2,31,3.8,2000,-3.5,2.58,0,0,1,0,1,967
11,10,2018,13,13.5,32,5,1990,-2.9,2.56,0,0,1,0,1,1000
11,10,2018,14,13.4,32,4.9,2000,-2.9,1.78,0,0,1,0,1,991
11,10,2018,15,13,39,3.7,2000,-0.6,1.09,0,0,1,0,1,1054
11,10,2018,16,13.8,36,2.9,2000,-1,0.98,0,0,1,0,1,1284
11,10,2018,17,13.2,36,3.6,2000,-1.5,0.55,0,0,1,0,1,1685
11,10,2018,18,12.1,40,2.4,1854,-1.1,0.18,0,0,1,0,1,2378
11,10,2018,19,11.1,43,2,2000,-1,0,0,0,1,0,1,1614
11,10,2018,20,10.2,46,0.2,2000,-0.9,0,0,0,1,0,1,1389
11,10,2018,21,9.3,52,1.5,2000,0,0,0,0,1,0,1,1398
11,10,2018,22,8.8,55,1.6,2000,0.2,0,0,0,1,0,1,1221
11,10,2018,23,8.4,60,1.5,2000,1,0,0,0,1,0,1,857
12,10,2018,0,8.2,61,1.3,2000,1.1,0,0,0,1,0,1,706
12,10,2018,1,7.6,63,1.2,2000,0.9,0,0,0,1,0,1,531
12,10,2018,2,7.1,61,0.6,2000,0,0,0,0,1,0,1,409
12,10,2018,3,6.5,69,0.3,1981,1.2,0,0,0,1,0,1,225
12,10,2018,4,6.2,71,1.1,2000,1.3,0,0,0,1,0,1,168
12,10,2018,5,6,72,1.3,2000,1.3,0,0,0,1,0,1,183
12,10,2018,6,5.8,67,1.1,2000,0.1,0,0,0,1,0,1,412
12,10,2018,7,5.3,73,0.7,2000,0.8,0.01,0,0,1,0,1,1142
12,10,2018,8,6,64,1.1,1920,-0.3,0.42,0,0,1,0,1,1996
12,10,2018,9,8.6,50,0.8,1785,-1.2,1.13,0,0,1,0,1,1106
12,10,2018,10,11.6,40,1.7,1991,-1.5,1.77,0,0,1,0,1,877
12,10,2018,11,13,38,2.7,2000,-1,2.3,0,0,1,0,1,959
12,10,2018,12,14.7,38,1,1884,0.5,2.55,0,0,1,0,1,1073
12,10,2018,13,15.8,36,1.5,1888,0.7,2.59,0,0,1,0,1,1110
12,10,2018,14,16.5,32,1.4,1841,-0.2,2.43,0,0,1,0,1,1187
12,10,2018,15,17.1,33,2.1,1929,0.6,2.04,0,0,1,0,1,1322
12,10,2018,16,16.9,34,1.2,1942,0.9,1.47,0,0,1,0,1,1488
12,10,2018,17,16.3,39,1.7,1969,2.3,0.8,0,0,1,0,1,1902
12,10,2018,18,14.3,46,1.3,2000,2.8,0.16,0,0,1,0,1,2618
12,10,2018,19,12.9,50,1.4,2000,2.7,0,0,0,1,0,1,1804
12,10,2018,20,11.8,53,1.5,2000,2.5,0,0,0,1,0,1,1440
12,10,2018,21,11,60,1.1,1995,3.5,0,0,0,1,0,1,1292
12,10,2018,22,10.5,62,1.2,2000,3.5,0,0,0,1,0,1,1347
12,10,2018,23,9.8,66,0.5,1979,3.7,0,0,0,1,0,1,940
13,10,2018,0,9.1,69,0.9,1885,3.7,0,0,0,1,0,1,835
13,10,2018,1,8.5,70,0.2,1856,3.3,0,0,0,1,0,1,739
13,10,2018,2,8,74,0.5,1786,3.6,0,0,0,1,0,1,512
13,10,2018,3,7.6,78,0.7,1614,4,0,0,0,1,0,1,374
13,10,2018,4,7.1,79,1.2,1567,3.6,0,0,0,1,0,1,226
13,10,2018,5,6.7,81,1.1,1467,3.6,0,0,0,1,0,1,148
13,10,2018,6,6.6,80,1,1424,3.3,0,0,0,1,0,1,209
13,10,2018,7,6.2,83,0.8,1100,3.5,0.01,0,0,1,0,1,412
13,10,2018,8,7.4,70,0.5,1373,2.2,0.36,0,0,1,0,1,728
13,10,2018,9,10,56,1,1761,1.6,1.03,0,0,1,0,1,853
13,10,2018,10,12.6,50,1.4,1712,2.4,1.68,0,0,1,0,1,1037
13,10,2018,11,15.2,44,1.2,1301,3,2.16,0,0,1,0,1,1179
13,10,2018,12,16.6,36,0.7,1442,1.4,2.45,0,0,1,0,1,1402
13,10,2018,13,18.3,33,1.9,1324,1.7,2.53,0,0,1,0,1,1652
13,10,2018,14,19.3,27,1.3,1384,-0.1,2.38,0,0,1,0,1,1712
13,10,2018,15,19.8,29,2,1246,1.2,1.97,0,0,1,0,1,1846
13,10,2018,16,19.4,29,1.2,1154,0.8,1.37,0,0,1,0,1,1916
13,10,2018,17,18.7,33,1.1,1164,2,0.7,0,0,1,0,1,1995
13,10,2018,18,16.5,38,1.6,1246,2.1,0.14,0,0,1,0,1,1695
13,10,2018,19,14.8,47,1.3,1111,3.5,0,0,0,1,0,1,1381
13,10,2018,20,13.8,52,1.6,1088,4,0,0,0,1,0,1,1261
13,10,2018,21,12.6,56,1.1,1053,4,0,0,0,1,0,1,1312
13,10,2018,22,11.7,60,0.5,1002,4.1,0,0,0,1,0,1,1147
13,10,2018,23,11,62,0.3,946,3.9,0,0,0,1,0,1,971
14,10,2018,0,10.4,59,0,971,2.7,0,0,0,1,0,1,811
14,10,2018,1,9.5,65,0.9,990,3.2,0,0,0,1,0,1,584
14,10,2018,2,9.1,68,0.3,921,3.4,0,0,0,1,0,1,429
14,10,2018,3,8.4,73,0.4,820,3.8,0,0,0,1,0,1,308
14,10,2018,4,7.9,76,1.3,771,3.9,0,0,0,1,0,1,185
14,10,2018,5,7.6,79,0.3,765,4.1,0,0,0,1,0,1,110
14,10,2018,6,7.2,80,0.7,729,3.9,0,0,0,1,0,1,150
14,10,2018,7,6.9,81,0.8,665,3.8,0.01,0,0,1,0,1,304
14,10,2018,8,7.5,72,1.1,697,2.7,0.34,0,0,1,0,1,556
14,10,2018,9,10.1,60,0.8,726,2.6,1.02,0,0,1,0,1,775
14,10,2018,10,13.3,47,0.5,818,2.2,1.67,0,0,1,0,1,847
14,10,2018,11,16.2,41,1,878,2.9,2.11,0,0,1,0,1,1056
14,10,2018,12,17.2,33,1.1,1258,0.7,2.28,0,0,1,0,1,1394
14,10,2018,13,18.1,32,1.5,1684,1.1,2.21,0,0,1,0,1,1593
14,10,2018,14,18.9,31,2.6,1936,1.3,2.37,0,0,1,0,1,1767
14,10,2018,15,20.1,32,2.4,1893,2.8,2,0,0,1,0,1,1948
14,10,2018,16,19.1,31,2.1,1960,1.5,1.27,0,0,1,0,1,2097
14,10,2018,17,18.2,43,2.3,1925,5.4,0.68,0,0,1,0,1,1990
14,10,2018,18,16.2,58,2.4,1991,7.9,0.12,0,0,1,0,1,1662
14,10,2018,19,15.1,60,2.9,1979,7.3,0,0,0,1,0,1,1377
14,10,2018,20,14.4,61,2.3,1945,6.9,0,0,0,1,0,1,1306
14,10,2018,21,13.8,66,2.4,1897,7.5,0,0,0,1,0,1,1261
14,10,2018,22,13.5,71,1.7,1711,8.3,0,0,0,1,0,1,1029
14,10,2018,23,13.2,73,1.2,1639,8.4,0,0,0,1,0,1,810
15,10,2018,0,12.6,78,1.3,1427,8.8,0,0,0,1,0,1,638
15,10,2018,1,12.2,80,1.4,1283,8.8,0,0,0,1,0,1,393
15,10,2018,2,11.8,82,0.7,1262,8.8,0,0,0,1,0,1,272
15,10,2018,3,11.3,85,0,907,8.8,0,0,0,1,0,1,171
15,10,2018,4,11,82,0.1,951,8,0,0,0,1,0,1,152
15,10,2018,5,11.1,79,0.3,1140,7.5,0,0,0,1,0,1,209
15,10,2018,6,11.2,81,0.2,1071,8,0,0,0,1,0,1,504
15,10,2018,7,11.5,81,0.8,960,8.3,0,0,0,1,0,1,1271
15,10,2018,8,12,77,0.4,891,8,0.12,0,0,1,0,1,2070
15,10,2018,9,12.8,74,0.5,831,8.2,0.31,0,0,1,0,1,1119
15,10,2018,10,14.1,66,0.6,827,7.8,0.58,0,0,1,0,1,837
15,10,2018,11,16.7,65,1.5,675,10,1.42,0,0,1,0,1,910
15,10,2018,12,19,60,1.8,513,11,2.11,0,0,1,0,1,1052
15,10,2018,13,19.7,52,2.1,512,9.5,1.83,0,0,1,0,1,1058
15,10,2018,14,20,48,2.1,586,8.6,1.72,0,0,1,0,1,1121
15,10,2018,15,20.4,43,1.7,690,7.3,1.43,0,0,1,0,1,1183
15,10,2018,16,20.3,44,2.2,793,7.6,1.09,0,0,1,0,1,1413
15,10,2018,17,19.3,49,2.8,966,8.3,0.55,0,0,1,0,1,1773
15,10,2018,18,18,66,2.3,554,11.5,0.1,0,0,1,0,1,2635
15,10,2018,19,16.9,74,1.8,366,12.2,0,0,0,1,0,1,1911
15,10,2018,20,15.9,81,2.8,250,12.6,0,0,0,1,0,1,1659
15,10,2018,21,15.5,86,1.3,178,13.1,0,0,0,1,0,1,1556
15,10,2018,22,14.8,83,1.5,227,11.9,0,0,0,1,0,1,1377
15,10,2018,23,14.1,74,1.5,486,9.5,0,0,0,1,0,1,914
16,10,2018,0,13.3,64,1.7,860,6.6,0,0,0,1,0,1,726
16,10,2018,1,12.4,65,1.1,1099,5.9,0,0,0,1,0,1,568
16,10,2018,2,11.7,70,1,1012,6.4,0,0,0,1,0,1,427
16,10,2018,3,11.5,61,1.4,1399,4.2,0,0,0,1,0,1,253
16,10,2018,4,11,69,0.6,1510,5.5,0,0,0,1,0,1,145
16,10,2018,5,10.2,70,1.5,1519,4.9,0,0,0,1,0,1,202
16,10,2018,6,10.1,71,0.2,1474,5,0,0,0,1,0,1,491
16,10,2018,7,10.2,68,0.4,1493,4.5,0,0,0,1,0,1,1216
16,10,2018,8,10.4,63,0.6,1367,3.6,0.19,0,0,1,0,1,2134
16,10,2018,9,11.8,55,0.7,1182,3,0.55,0,0,1,0,1,1177
16,10,2018,10,14.4,45,0.6,1206,2.6,1.28,0,0,1,0,1,854
16,10,2018,11,16.5,39,0.7,1351,2.4,1.68,0,0,1,0,1,914
16,10,2018,12,18.8,35,1.2,1057,2.9,2.06,0,0,1,0,1,1063
16,10,2018,13,19.4,31,2,1862,1.8,2.02,0,0,1,0,1,1108
16,10,2018,14,19.9,29,1.9,1833,1.3,2.09,0,0,1,0,1,1113
16,10,2018,15,19.9,31,2,1613,2.2,1.57,0,0,1,0,1,1203
16,10,2018,16,19.5,32,2.1,1436,2.3,1.1,0,0,1,0,1,1407
16,10,2018,17,18.4,38,1.8,1565,3.8,0.5,0,0,1,0,1,1811
16,10,2018,18,16.9,47,1.4,1637,5.5,0.11,0,0,1,0,1,2716
16,10,2018,19,15.5,63,1.7,1774,8.4,0,0,0,1,0,1,1867
16,10,2018,20,14.8,68,2,1502,8.9,0,0,0,1,0,1,1568
16,10,2018,21,14.3,72,1,1374,9.3,0,0,0,1,0,1,1618
16,10,2018,22,13.6,71,0.6,1457,8.4,0,0,0,1,0,1,1425
16,10,2018,23,12.9,78,0.6,1201,9.1,0,0,0,1,0,1,950
17,10,2018,0,12.3,75,1.2,1332,7.9,0,0,0,1,0,1,739
17,10,2018,1,11.5,74,1.2,1305,7,0,0,0,1,0,1,600
17,10,2018,2,10.8,77,0.3,1268,6.9,0,0,0,1,0,1,381
17,10,2018,3,10.2,80,0.3,1191,6.8,0,0,0,1,0,1,239
17,10,2018,4,9.7,76,0,1308,5.6,0,0,0,1,0,1,157
17,10,2018,5,9.2,77,0,1278,5.3,0,0,0,1,0,1,210
17,10,2018,6,8.8,77,0.2,1077,4.9,0,0,0,1,0,1,503
17,10,2018,7,8.6,77,0.7,965,4.7,0,0,0,1,0,1,1213
17,10,2018,8,9.2,68,0.2,952,3.5,0.28,0,0,1,0,1,2202
17,10,2018,9,11.2,63,1.1,656,4.4,0.88,0,0,1,0,1,1200
17,10,2018,10,14,58,1.6,841,5.8,1.53,0,0,1,0,1,842
17,10,2018,11,15.5,25,2.5,1727,-4.4,2.1,0,0,1,0,1,961
17,10,2018,12,16.2,29,2.5,1935,-1.8,2.45,0,0,1,0,1,1088
17,10,2018,13,17.7,25,2.1,1917,-2.6,2.48,0,0,1,0,1,1115
17,10,2018,14,18.3,24,1.7,1983,-2.6,2.4,0,0,1,0,1,1083
17,10,2018,15,18.3,21,2.7,2000,-4.4,2.02,0,0,1,0,1,1175
17,10,2018,16,18,26,2.1,2000,-1.8,1.45,0,0,1,0,1,1409
17,10,2018,17,16.9,34,2.5,2000,0.9,0.74,0,0,1,0,1,1896
17,10,2018,18,14.6,39,2.3,2000,0.7,0.11,0,0,1,0,1,2445
17,10,2018,19,13.2,42,1.3,2000,0.5,0,0,0,1,0,1,1819
17,10,2018,20,12.2,47,1.1,2000,1.2,0,0,0,1,0,1,1558
17,10,2018,21,10.8,53,0.9,2000,1.5,0,0,0,1,0,1,1493
17,10,2018,22,9.9,50,0.1,2000,0,0,0,0,1,0,1,1278
17,10,2018,23,9.7,56,0.7,2000,1.3,0,0,0,1,0,1,896
18,10,2018,0,9.2,64,0.7,2000,2.7,0,0,0,1,0,1,694
18,10,2018,1,9,66,0.7,2000,2.9,0,0,0,1,0,1,579
18,10,2018,2,8.7,71,0.8,2000,3.7,0,0,0,1,0,1,385
18,10,2018,3,8.6,74,0.6,1985,4.2,0,0,0,1,0,1,244
18,10,2018,4,8.1,78,0.6,2000,4.4,0,0,0,1,0,1,165
18,10,2018,5,7.8,81,1.1,2000,4.7,0,0,0,1,0,1,185
18,10,2018,6,7.6,82,0.3,1933,4.7,0,0,0,1,0,1,458
18,10,2018,7,7.7,81,0.4,1992,4.6,0,0,0,1,0,1,1191
18,10,2018,8,8.5,77,0.5,1995,4.6,0.21,0,0,1,0,1,2154
18,10,2018,9,10.9,60,0.9,1997,3.4,0.93,0,0,1,0,1,1165
18,10,2018,10,13.7,57,1.2,2000,5.3,1.33,0,0,1,0,1,864
18,10,2018,11,15,52,1.4,2000,5.2,1.5,0,0,1,0,1,917
18,10,2018,12,16.8,50,1.6,2000,6.3,1.94,0,0,1,0,1,1132
18,10,2018,13,18.1,43,2.2,2000,5.3,2.3,0,0,1,0,1,1152
18,10,2018,14,18.7,39,1.3,2000,4.4,1.66,0,0,1,0,1,1122
18,10,2018,15,19,38,1.9,2000,4.3,1.72,0,0,1,0,1,1203
18,10,2018,16,18.5,40,1.8,2000,4.6,1.28,0,0,1,0,1,1473
18,10,2018,17,16.9,44,1.6,2000,4.5,0.44,0,0,1,0,1,1804
18,10,2018,18,15.7,45,2.5,2000,3.7,0.06,0,0,1,0,1,2499
18,10,2018,19,14.9,49,2.1,2000,4.2,0,0,0,1,0,1,1878
18,10,2018,20,13.8,56,1.9,2000,5.1,0,0,0,1,0,1,1528
18,10,2018,21,12.6,60,0.5,2000,5,0,0,0,1,0,1,1466
18,10,2018,22,11.6,61,0.2,2000,4.3,0,0,0,1,0,1,1302
18,10,2018,23,10.9,64,0.2,2000,4.3,0,0,0,1,0,1,944
19,10,2018,0,10.3,67,1.5,2000,4.4,0,0,0,1,0,1,783
19,10,2018,1,9.8,68,1.7,2000,4.1,0,0,0,1,0,1,653
19,10,2018,2,9.2,72,1.5,2000,4.4,0,0,0,1,0,1,433
19,10,2018,3,8.5,74,1.3,2000,4.1,0,0,0,1,0,1,262
19,10,2018,4,8.1,76,0.3,2000,4.1,0,0,0,1,0,1,184
19,10,2018,5,7.7,73,0,2000,3.1,0,0,0,1,0,1,162
19,10,2018,6,7.2,77,0.5,2000,3.4,0,0,0,1,0,1,491
19,10,2018,7,7.3,72,0.4,2000,2.5,0,0,0,1,0,1,1188
